Intersection,Hourly_Average,Time,Eastbound,Westbound,Northbound,Southbound,Total
32 Avenue East of 192 Street,Saturday-Sunday,7:00 PM,153,129,,,282
32 Avenue East of 192 Street,Saturday-Sunday,8:00 PM,144,110,,,254
32 Avenue East of 192 Street,Saturday-Sunday,9:00 PM,127,88,,,215
32 Avenue East of 192 Street,Saturday-Sunday,10:00 PM,83,62,,,145
32 Avenue East of 192 Street,Saturday-Sunday,11:00 PM,58,42,,,100
72 Avenue West of 123 Street,Saturday-Sunday,12:00 AM,132,80,,,212
72 Avenue West of 123 Street,Saturday-Sunday,1:00 AM,103,62,,,165
72 Avenue West of 123 Street,Saturday-Sunday,2:00 AM,86,89,,,175
72 Avenue West of 123 Street,Saturday-Sunday,3:00 AM,101,102,,,203
72 Avenue West of 123 Street,Saturday-Sunday,4:00 AM,105,205,,,310
72 Avenue West of 123 Street,Saturday-Sunday,5:00 AM,161,233,,,394
72 Avenue West of 123 Street,Saturday-Sunday,6:00 AM,237,333,,,570
72 Avenue West of 123 Street,Saturday-Sunday,7:00 AM,336,473,,,809
72 Avenue West of 123 Street,Saturday-Sunday,8:00 AM,527,654,,,1181
72 Avenue West of 123 Street,Saturday-Sunday,9:00 AM,677,822,,,1499
72 Avenue West of 123 Street,Saturday-Sunday,10:00 AM,773,880,,,1653
72 Avenue West of 123 Street,Saturday-Sunday,11:00 AM,872,924,,,1796
72 Avenue West of 123 Street,Saturday-Sunday,12:00 PM,920,832,,,1752
72 Avenue West of 123 Street,Saturday-Sunday,1:00 PM,908,960,,,1868
72 Avenue West of 123 Street,Saturday-Sunday,2:00 PM,951,910,,,1861
72 Avenue West of 123 Street,Saturday-Sunday,3:00 PM,910,814,,,1724
72 Avenue West of 123 Street,Saturday-Sunday,4:00 PM,863,813,,,1676
72 Avenue West of 123 Street,Saturday-Sunday,5:00 PM,804,792,,,1596
72 Avenue West of 123 Street,Saturday-Sunday,6:00 PM,646,593,,,1239
72 Avenue West of 123 Street,Saturday-Sunday,7:00 PM,567,484,,,1051
72 Avenue West of 123 Street,Saturday-Sunday,8:00 PM,574,482,,,1056
72 Avenue West of 123 Street,Saturday-Sunday,9:00 PM,398,329,,,727
72 Avenue West of 123 Street,Saturday-Sunday,10:00 PM,321,194,,,515
72 Avenue West of 123 Street,Saturday-Sunday,11:00 PM,230,117,,,347
88 Avenue West of 123 Street,Saturday-Sunday,12:00 AM,312,182,,,494
88 Avenue West of 123 Street,Saturday-Sunday,1:00 AM,190,105,,,295
88 Avenue West of 123 Street,Saturday-Sunday,2:00 AM,110,74,,,184
88 Avenue West of 123 Street,Saturday-Sunday,3:00 AM,94,85,,,179
88 Avenue West of 123 Street,Saturday-Sunday,4:00 AM,101,112,,,213
88 Avenue West of 123 Street,Saturday-Sunday,5:00 AM,119,245,,,364
88 Avenue West of 123 Street,Saturday-Sunday,6:00 AM,210,311,,,521
88 Avenue West of 123 Street,Saturday-Sunday,7:00 AM,280,432,,,712
88 Avenue West of 123 Street,Saturday-Sunday,8:00 AM,378,567,,,945
88 Avenue West of 123 Street,Saturday-Sunday,9:00 AM,542,725,,,1267
88 Avenue West of 123 Street,Saturday-Sunday,10:00 AM,705,873,,,1578
88 Avenue West of 123 Street,Saturday-Sunday,11:00 AM,824,943,,,1767
88 Avenue West of 123 Street,Saturday-Sunday,12:00 PM,986,1011,,,1997
88 Avenue West of 123 Street,Saturday-Sunday,1:00 PM,1024,1061,,,2085
88 Avenue West of 123 Street,Saturday-Sunday,2:00 PM,1016,1023,,,2039
88 Avenue West of 123 Street,Saturday-Sunday,3:00 PM,1061,975,,,2036
88 Avenue West of 123 Street,Saturday-Sunday,4:00 PM,1009,975,,,1984
88 Avenue West of 123 Street,Saturday-Sunday,5:00 PM,968,949,,,1917
88 Avenue West of 123 Street,Saturday-Sunday,6:00 PM,930,903,,,1833
88 Avenue West of 123 Street,Saturday-Sunday,7:00 PM,731,778,,,1509
88 Avenue West of 123 Street,Saturday-Sunday,8:00 PM,618,658,,,1276
88 Avenue West of 123 Street,Saturday-Sunday,9:00 PM,626,559,,,1185
88 Avenue West of 123 Street,Saturday-Sunday,10:00 PM,519,443,,,962
88 Avenue West of 123 Street,Saturday-Sunday,11:00 PM,406,270,,,676
96 Avenue East of 130 Street,Saturday-Sunday,12:00 AM,180,176,,,356
96 Avenue East of 130 Street,Saturday-Sunday,1:00 AM,117,109,,,226
96 Avenue East of 130 Street,Saturday-Sunday,2:00 AM,77,79,,,156
96 Avenue East of 130 Street,Saturday-Sunday,3:00 AM,59,68,,,127
96 Avenue East of 130 Street,Saturday-Sunday,4:00 AM,61,69,,,130
96 Avenue East of 130 Street,Saturday-Sunday,5:00 AM,97,98,,,195
96 Avenue East of 130 Street,Saturday-Sunday,6:00 AM,204,164,,,368
96 Avenue East of 130 Street,Saturday-Sunday,7:00 AM,261,233,,,494
96 Avenue East of 130 Street,Saturday-Sunday,8:00 AM,393,329,,,722
96 Avenue East of 130 Street,Saturday-Sunday,9:00 AM,537,499,,,1036
96 Avenue East of 130 Street,Saturday-Sunday,10:00 AM,618,594,,,1212
96 Avenue East of 130 Street,Saturday-Sunday,11:00 AM,698,660,,,1358
96 Avenue East of 130 Street,Saturday-Sunday,12:00 PM,743,738,,,1481
96 Avenue East of 130 Street,Saturday-Sunday,1:00 PM,777,761,,,1538
96 Avenue East of 130 Street,Saturday-Sunday,2:00 PM,801,766,,,1567
96 Avenue East of 130 Street,Saturday-Sunday,3:00 PM,791,836,,,1627
96 Avenue East of 130 Street,Saturday-Sunday,4:00 PM,747,790,,,1537
96 Avenue East of 130 Street,Saturday-Sunday,5:00 PM,679,753,,,1432
96 Avenue East of 130 Street,Saturday-Sunday,6:00 PM,678,723,,,1401
96 Avenue East of 130 Street,Saturday-Sunday,7:00 PM,541,611,,,1152
96 Avenue East of 130 Street,Saturday-Sunday,8:00 PM,468,493,,,961
96 Avenue East of 130 Street,Saturday-Sunday,9:00 PM,432,443,,,875
96 Avenue East of 130 Street,Saturday-Sunday,10:00 PM,352,331,,,683
96 Avenue East of 130 Street,Saturday-Sunday,11:00 PM,231,243,,,474
104 Avenue East of 157 Street,Saturday-Sunday,12:00 AM,157,132,,,289
104 Avenue East of 157 Street,Saturday-Sunday,1:00 AM,99,72,,,171
104 Avenue East of 157 Street,Saturday-Sunday,2:00 AM,73,48,,,121
104 Avenue East of 157 Street,Saturday-Sunday,3:00 AM,55,43,,,98
104 Avenue East of 157 Street,Saturday-Sunday,4:00 AM,54,37,,,91
104 Avenue East of 157 Street,Saturday-Sunday,5:00 AM,112,70,,,182
104 Avenue East of 157 Street,Saturday-Sunday,6:00 AM,146,129,,,275
104 Avenue East of 157 Street,Saturday-Sunday,7:00 AM,267,240,,,507
104 Avenue East of 157 Street,Saturday-Sunday,8:00 AM,363,364,,,727
104 Avenue East of 157 Street,Saturday-Sunday,9:00 AM,507,469,,,976
104 Avenue East of 157 Street,Saturday-Sunday,10:00 AM,625,559,,,1184
104 Avenue East of 157 Street,Saturday-Sunday,11:00 AM,678,597,,,1275
104 Avenue East of 157 Street,Saturday-Sunday,12:00 PM,748,671,,,1419
104 Avenue East of 157 Street,Saturday-Sunday,1:00 PM,735,647,,,1382
104 Avenue East of 157 Street,Saturday-Sunday,2:00 PM,784,633,,,1417
104 Avenue East of 157 Street,Saturday-Sunday,3:00 PM,744,606,,,1350
104 Avenue East of 157 Street,Saturday-Sunday,4:00 PM,735,633,,,1368
104 Avenue East of 157 Street,Saturday-Sunday,5:00 PM,693,554,,,1247
104 Avenue East of 157 Street,Saturday-Sunday,6:00 PM,577,483,,,1060
104 Avenue East of 157 Street,Saturday-Sunday,7:00 PM,443,376,,,819
104 Avenue East of 157 Street,Saturday-Sunday,8:00 PM,400,328,,,728
104 Avenue East of 157 Street,Saturday-Sunday,9:00 PM,350,323,,,673
104 Avenue East of 157 Street,Saturday-Sunday,10:00 PM,258,231,,,489
104 Avenue East of 157 Street,Saturday-Sunday,11:00 PM,163,145,,,308
152 Street South of 70 Avenue,Saturday-Sunday,12:00 AM,,,153,166,319
152 Street South of 70 Avenue,Saturday-Sunday,1:00 AM,,,96,84,180
152 Street South of 70 Avenue,Saturday-Sunday,2:00 AM,,,57,55,112
152 Street South of 70 Avenue,Saturday-Sunday,3:00 AM,,,43,51,94
152 Street South of 70 Avenue,Saturday-Sunday,4:00 AM,,,43,49,92
152 Street South of 70 Avenue,Saturday-Sunday,5:00 AM,,,62,87,149
152 Street South of 70 Avenue,Saturday-Sunday,6:00 AM,,,135,191,326
152 Street South of 70 Avenue,Saturday-Sunday,7:00 AM,,,193,268,461
152 Street South of 70 Avenue,Saturday-Sunday,8:00 AM,,,316,426,742
152 Street South of 70 Avenue,Saturday-Sunday,9:00 AM,,,441,581,1022
152 Street South of 70 Avenue,Saturday-Sunday,10:00 AM,,,575,605,1180
152 Street South of 70 Avenue,Saturday-Sunday,11:00 AM,,,608,695,1303
152 Street South of 70 Avenue,Saturday-Sunday,12:00 PM,,,730,739,1469
152 Street South of 70 Avenue,Saturday-Sunday,1:00 PM,,,743,720,1463
152 Street South of 70 Avenue,Saturday-Sunday,2:00 PM,,,718,737,1455
152 Street South of 70 Avenue,Saturday-Sunday,3:00 PM,,,703,750,1453
152 Street South of 70 Avenue,Saturday-Sunday,4:00 PM,,,724,742,1466
152 Street South of 70 Avenue,Saturday-Sunday,5:00 PM,,,708,753,1461
152 Street South of 70 Avenue,Saturday-Sunday,6:00 PM,,,665,711,1376
152 Street South of 70 Avenue,Saturday-Sunday,7:00 PM,,,532,572,1104
152 Street South of 70 Avenue,Saturday-Sunday,8:00 PM,,,533,470,1003
152 Street South of 70 Avenue,Saturday-Sunday,9:00 PM,,,509,407,916
152 Street South of 70 Avenue,Saturday-Sunday,10:00 PM,,,358,310,668
152 Street South of 70 Avenue,Saturday-Sunday,11:00 PM,,,244,198,442
152 Street South of 99 Avenue,Saturday-Sunday,12:00 AM,,,218,286,504
152 Street South of 99 Avenue,Saturday-Sunday,1:00 AM,,,120,159,279
152 Street South of 99 Avenue,Saturday-Sunday,2:00 AM,,,90,110,200
152 Street South of 99 Avenue,Saturday-Sunday,3:00 AM,,,64,81,145
152 Street South of 99 Avenue,Saturday-Sunday,4:00 AM,,,62,66,128
152 Street South of 99 Avenue,Saturday-Sunday,5:00 AM,,,96,83,179
152 Street South of 99 Avenue,Saturday-Sunday,6:00 AM,,,187,155,342
152 Street South of 99 Avenue,Saturday-Sunday,7:00 AM,,,312,264,576
152 Street South of 99 Avenue,Saturday-Sunday,8:00 AM,,,528,405,933
152 Street South of 99 Avenue,Saturday-Sunday,9:00 AM,,,758,568,1326
152 Street South of 99 Avenue,Saturday-Sunday,10:00 AM,,,977,736,1713
152 Street South of 99 Avenue,Saturday-Sunday,11:00 AM,,,1116,921,2037
152 Street South of 99 Avenue,Saturday-Sunday,12:00 PM,,,1235,1044,2279
152 Street South of 99 Avenue,Saturday-Sunday,1:00 PM,,,1237,1157,2394
152 Street South of 99 Avenue,Saturday-Sunday,2:00 PM,,,1186,1171,2357
152 Street South of 99 Avenue,Saturday-Sunday,3:00 PM,,,1145,1246,2391
152 Street South of 99 Avenue,Saturday-Sunday,4:00 PM,,,1049,1223,2272
152 Street South of 99 Avenue,Saturday-Sunday,5:00 PM,,,974,1203,2177
152 Street South of 99 Avenue,Saturday-Sunday,6:00 PM,,,882,1094,1976
152 Street South of 99 Avenue,Saturday-Sunday,7:00 PM,,,723,842,1565
152 Street South of 99 Avenue,Saturday-Sunday,8:00 PM,,,629,701,1330
152 Street South of 99 Avenue,Saturday-Sunday,9:00 PM,,,565,643,1208
152 Street South of 99 Avenue,Saturday-Sunday,10:00 PM,,,443,474,917
152 Street South of 99 Avenue,Saturday-Sunday,11:00 PM,,,288,340,628
Fraser Highway East of 188 Street,Saturday-Sunday,12:00 AM,102,150,,,252
Fraser Highway East of 188 Street,Saturday-Sunday,1:00 AM,61,106,,,167
Fraser Highway East of 188 Street,Saturday-Sunday,2:00 AM,44,80,,,124
Fraser Highway East of 188 Street,Saturday-Sunday,3:00 AM,33,49,,,82
Fraser Highway East of 188 Street,Saturday-Sunday,4:00 AM,37,44,,,81
Fraser Highway East of 188 Street,Saturday-Sunday,5:00 AM,70,66,,,136
Fraser Highway East of 188 Street,Saturday-Sunday,6:00 AM,157,125,,,282
Fraser Highway East of 188 Street,Saturday-Sunday,7:00 AM,268,226,,,494
Fraser Highway East of 188 Street,Saturday-Sunday,8:00 AM,429,312,,,741
Fraser Highway East of 188 Street,Saturday-Sunday,9:00 AM,618,420,,,1038
Fraser Highway East of 188 Street,Saturday-Sunday,10:00 AM,780,607,,,1387
Fraser Highway East of 188 Street,Saturday-Sunday,11:00 AM,781,742,,,1523
Fraser Highway East of 188 Street,Saturday-Sunday,12:00 PM,804,861,,,1665
Fraser Highway East of 188 Street,Saturday-Sunday,1:00 PM,802,902,,,1704
Fraser Highway East of 188 Street,Saturday-Sunday,2:00 PM,789,951,,,1740
Fraser Highway East of 188 Street,Saturday-Sunday,3:00 PM,709,947,,,1656
Fraser Highway East of 188 Street,Saturday-Sunday,4:00 PM,673,955,,,1628
Fraser Highway East of 188 Street,Saturday-Sunday,5:00 PM,572,871,,,1443
Fraser Highway East of 188 Street,Saturday-Sunday,6:00 PM,475,697,,,1172
Fraser Highway East of 188 Street,Saturday-Sunday,7:00 PM,391,520,,,911
Fraser Highway East of 188 Street,Saturday-Sunday,8:00 PM,298,418,,,716
Fraser Highway East of 188 Street,Saturday-Sunday,9:00 PM,261,400,,,661
Fraser Highway East of 188 Street,Saturday-Sunday,10:00 PM,210,289,,,499
Fraser Highway East of 188 Street,Saturday-Sunday,11:00 PM,129,193,,,322
King George Boulevard South of 72 Avenue,Saturday-Sunday,12:00 AM,,,159,187,346
King George Boulevard South of 72 Avenue,Saturday-Sunday,1:00 AM,,,99,110,209
King George Boulevard South of 72 Avenue,Saturday-Sunday,2:00 AM,,,84,81,165
King George Boulevard South of 72 Avenue,Saturday-Sunday,3:00 AM,,,54,65,119
King George Boulevard South of 72 Avenue,Saturday-Sunday,4:00 AM,,,63,49,112
King George Boulevard South of 72 Avenue,Saturday-Sunday,5:00 AM,,,90,94,184
King George Boulevard South of 72 Avenue,Saturday-Sunday,6:00 AM,,,184,180,364
King George Boulevard South of 72 Avenue,Saturday-Sunday,7:00 AM,,,281,252,533
King George Boulevard South of 72 Avenue,Saturday-Sunday,8:00 AM,,,404,347,751
King George Boulevard South of 72 Avenue,Saturday-Sunday,9:00 AM,,,637,463,1100
King George Boulevard South of 72 Avenue,Saturday-Sunday,10:00 AM,,,736,659,1395
King George Boulevard South of 72 Avenue,Saturday-Sunday,11:00 AM,,,796,755,1551
King George Boulevard South of 72 Avenue,Saturday-Sunday,12:00 PM,,,788,822,1610
King George Boulevard South of 72 Avenue,Saturday-Sunday,1:00 PM,,,828,843,1671
King George Boulevard South of 72 Avenue,Saturday-Sunday,2:00 PM,,,844,906,1750
King George Boulevard South of 72 Avenue,Saturday-Sunday,3:00 PM,,,787,864,1651
King George Boulevard South of 72 Avenue,Saturday-Sunday,4:00 PM,,,768,838,1606
King George Boulevard South of 72 Avenue,Saturday-Sunday,5:00 PM,,,698,788,1486
King George Boulevard South of 72 Avenue,Saturday-Sunday,6:00 PM,,,654,617,1271
King George Boulevard South of 72 Avenue,Saturday-Sunday,7:00 PM,,,529,546,1075
King George Boulevard South of 72 Avenue,Saturday-Sunday,8:00 PM,,,431,468,899
King George Boulevard South of 72 Avenue,Saturday-Sunday,9:00 PM,,,400,403,803
King George Boulevard South of 72 Avenue,Saturday-Sunday,10:00 PM,,,316,344,660
King George Boulevard South of 72 Avenue,Saturday-Sunday,11:00 PM,,,217,224,441
Pattullo Bridge,Saturday-Sunday,12:00 AM,,,776,520,1296
Pattullo Bridge,Saturday-Sunday,1:00 AM,,,489,326,815
Pattullo Bridge,Saturday-Sunday,2:00 AM,,,350,214,564
Pattullo Bridge,Saturday-Sunday,3:00 AM,,,263,182,445
Pattullo Bridge,Saturday-Sunday,4:00 AM,,,264,230,494
Pattullo Bridge,Saturday-Sunday,5:00 AM,,,284,463,747
Pattullo Bridge,Saturday-Sunday,6:00 AM,,,537,899,1436
Pattullo Bridge,Saturday-Sunday,7:00 AM,,,821,995,1816
Pattullo Bridge,Saturday-Sunday,8:00 AM,,,964,1354,2318
Pattullo Bridge,Saturday-Sunday,9:00 AM,,,1285,1686,2971
Pattullo Bridge,Saturday-Sunday,10:00 AM,,,1517,1895,3412
Pattullo Bridge,Saturday-Sunday,11:00 AM,,,1645,1911,3556
Pattullo Bridge,Saturday-Sunday,12:00 PM,,,1884,2018,3902
Pattullo Bridge,Saturday-Sunday,1:00 PM,,,1971,2079,4050
Pattullo Bridge,Saturday-Sunday,2:00 PM,,,1943,2117,4060
Pattullo Bridge,Saturday-Sunday,3:00 PM,,,2025,2007,4032
Pattullo Bridge,Saturday-Sunday,4:00 PM,,,2156,1976,4132
Pattullo Bridge,Saturday-Sunday,5:00 PM,,,2051,1900,3951
Pattullo Bridge,Saturday-Sunday,6:00 PM,,,1918,1729,3647
Pattullo Bridge,Saturday-Sunday,7:00 PM,,,1656,1429,3085
Pattullo Bridge,Saturday-Sunday,8:00 PM,,,1461,1246,2707
Pattullo Bridge,Saturday-Sunday,9:00 PM,,,1340,1226,2566
Pattullo Bridge,Saturday-Sunday,10:00 PM,,,1152,1076,2228
Pattullo Bridge,Saturday-Sunday,11:00 PM,,,937,704,1641
Scott Road North of 72 Avenue,Saturday-Sunday,12:00 AM,,,183,166,349
Scott Road North of 72 Avenue,Saturday-Sunday,1:00 AM,,,105,103,208
Scott Road North of 72 Avenue,Saturday-Sunday,2:00 AM,,,77,66,143
Scott Road North of 72 Avenue,Saturday-Sunday,3:00 AM,,,64,63,127
Scott Road North of 72 Avenue,Saturday-Sunday,4:00 AM,,,59,62,121
Scott Road North of 72 Avenue,Saturday-Sunday,5:00 AM,,,79,89,168
Scott Road North of 72 Avenue,Saturday-Sunday,6:00 AM,,,146,154,300
Scott Road North of 72 Avenue,Saturday-Sunday,7:00 AM,,,252,223,475
Scott Road North of 72 Avenue,Saturday-Sunday,8:00 AM,,,438,388,826
Scott Road North of 72 Avenue,Saturday-Sunday,9:00 AM,,,647,600,1247
Scott Road North of 72 Avenue,Saturday-Sunday,10:00 AM,,,822,769,1591
Scott Road North of 72 Avenue,Saturday-Sunday,11:00 AM,,,949,886,1835
Scott Road North of 72 Avenue,Saturday-Sunday,12:00 PM,,,1011,938,1949
Scott Road North of 72 Avenue,Saturday-Sunday,1:00 PM,,,982,976,1958
Scott Road North of 72 Avenue,Saturday-Sunday,2:00 PM,,,1034,962,1996
Scott Road North of 72 Avenue,Saturday-Sunday,3:00 PM,,,973,937,1910
Scott Road North of 72 Avenue,Saturday-Sunday,4:00 PM,,,915,921,1836
Scott Road North of 72 Avenue,Saturday-Sunday,5:00 PM,,,872,842,1714
Scott Road North of 72 Avenue,Saturday-Sunday,6:00 PM,,,834,812,1646
Scott Road North of 72 Avenue,Saturday-Sunday,7:00 PM,,,666,700,1366
Scott Road North of 72 Avenue,Saturday-Sunday,8:00 PM,,,551,593,1144
Scott Road North of 72 Avenue,Saturday-Sunday,9:00 PM,,,503,498,1001
Scott Road North of 72 Avenue,Saturday-Sunday,10:00 PM,,,360,367,727
Scott Road North of 72 Avenue,Saturday-Sunday,11:00 PM,,,222,235,457
