Intersection,Hourly_Average,Time,Eastbound,Westbound,Northbound,Southbound,Total
152 Street South of 70 Avenue,Monday-Friday,1:00 PM,,,863,887,1750
152 Street South of 70 Avenue,Monday-Friday,2:00 PM,,,966,978,1944
152 Street South of 70 Avenue,Monday-Friday,3:00 PM,,,1082,1058,2140
152 Street South of 70 Avenue,Monday-Friday,4:00 PM,,,1165,1154,2319
152 Street South of 70 Avenue,Monday-Friday,5:00 PM,,,1137,1170,2307
152 Street South of 70 Avenue,Monday-Friday,6:00 PM,,,977,1037,2014
152 Street South of 70 Avenue,Monday-Friday,7:00 PM,,,792,855,1647
152 Street South of 70 Avenue,Monday-Friday,8:00 PM,,,684,693,1377
152 Street South of 70 Avenue,Monday-Friday,9:00 PM,,,613,590,1203
152 Street South of 70 Avenue,Monday-Friday,10:00 PM,,,410,393,803
152 Street South of 70 Avenue,Monday-Friday,11:00 PM,,,292,243,535
152 Street South of 99 Avenue,Monday-Friday,12:00 AM,,,144,211,355
152 Street South of 99 Avenue,Monday-Friday,1:00 AM,,,76,107,183
152 Street South of 99 Avenue,Monday-Friday,2:00 AM,,,55,62,117
152 Street South of 99 Avenue,Monday-Friday,3:00 AM,,,54,50,104
152 Street South of 99 Avenue,Monday-Friday,4:00 AM,,,100,62,162
152 Street South of 99 Avenue,Monday-Friday,5:00 AM,,,312,139,451
152 Street South of 99 Avenue,Monday-Friday,6:00 AM,,,698,411,1109
152 Street South of 99 Avenue,Monday-Friday,7:00 AM,,,987,652,1639
152 Street South of 99 Avenue,Monday-Friday,8:00 AM,,,1054,750,1804
152 Street South of 99 Avenue,Monday-Friday,9:00 AM,,,978,732,1710
152 Street South of 99 Avenue,Monday-Friday,10:00 AM,,,1105,811,1916
152 Street South of 99 Avenue,Monday-Friday,11:00 AM,,,1165,957,2122
152 Street South of 99 Avenue,Monday-Friday,12:00 PM,,,1245,1071,2316
152 Street South of 99 Avenue,Monday-Friday,1:00 PM,,,1226,1193,2419
152 Street South of 99 Avenue,Monday-Friday,2:00 PM,,,1218,1305,2523
152 Street South of 99 Avenue,Monday-Friday,3:00 PM,,,1265,1500,2765
152 Street South of 99 Avenue,Monday-Friday,4:00 PM,,,1287,1585,2872
152 Street South of 99 Avenue,Monday-Friday,5:00 PM,,,1240,1575,2815
152 Street South of 99 Avenue,Monday-Friday,6:00 PM,,,1141,1329,2470
152 Street South of 99 Avenue,Monday-Friday,7:00 PM,,,867,1079,1946
152 Street South of 99 Avenue,Monday-Friday,8:00 PM,,,707,994,1701
152 Street South of 99 Avenue,Monday-Friday,9:00 PM,,,642,897,1539
152 Street South of 99 Avenue,Monday-Friday,10:00 PM,,,440,522,962
152 Street South of 99 Avenue,Monday-Friday,11:00 PM,,,255,327,582
Fraser Hwy East of 188 St,Monday-Friday,12:00 AM,71,109,,,180
Fraser Hwy East of 188 St,Monday-Friday,1:00 AM,39,57,,,96
Fraser Hwy East of 188 St,Monday-Friday,2:00 AM,25,39,,,64
Fraser Hwy East of 188 St,Monday-Friday,3:00 AM,34,35,,,69
Fraser Hwy East of 188 St,Monday-Friday,4:00 AM,94,74,,,168
Fraser Hwy East of 188 St,Monday-Friday,5:00 AM,203,254,,,457
Fraser Hwy East of 188 St,Monday-Friday,6:00 AM,470,534,,,1004
Fraser Hwy East of 188 St,Monday-Friday,7:00 AM,642,669,,,1311
Fraser Hwy East of 188 St,Monday-Friday,8:00 AM,760,584,,,1344
Fraser Hwy East of 188 St,Monday-Friday,9:00 AM,701,567,,,1268
Fraser Hwy East of 188 St,Monday-Friday,10:00 AM,785,690,,,1475
Fraser Hwy East of 188 St,Monday-Friday,11:00 AM,832,798,,,1630
Fraser Hwy East of 188 St,Monday-Friday,12:00 PM,836,875,,,1711
Fraser Hwy East of 188 St,Monday-Friday,1:00 PM,841,929,,,1770
Fraser Hwy East of 188 St,Monday-Friday,2:00 PM,851,1005,,,1856
Fraser Hwy East of 188 St,Monday-Friday,3:00 PM,905,1166,,,2071
Fraser Hwy East of 188 St,Monday-Friday,4:00 PM,1000,1228,,,2228
Fraser Hwy East of 188 St,Monday-Friday,5:00 PM,901,1170,,,2071
Fraser Hwy East of 188 St,Monday-Friday,6:00 PM,743,906,,,1649
Fraser Hwy East of 188 St,Monday-Friday,7:00 PM,575,743,,,1318
Fraser Hwy East of 188 St,Monday-Friday,8:00 PM,403,673,,,1076
Fraser Hwy East of 188 St,Monday-Friday,9:00 PM,325,540,,,865
Fraser Hwy East of 188 St,Monday-Friday,10:00 PM,230,332,,,562
Fraser Hwy East of 188 St,Monday-Friday,11:00 PM,138,221,,,359
King George Blvd South of 72 Avenue,Monday-Friday,12:00 AM,,,137,167,304
King George Blvd South of 72 Avenue,Monday-Friday,1:00 AM,,,89,105,194
King George Blvd South of 72 Avenue,Monday-Friday,2:00 AM,,,64,77,141
King George Blvd South of 72 Avenue,Monday-Friday,3:00 AM,,,59,73,132
King George Blvd South of 72 Avenue,Monday-Friday,4:00 AM,,,123,107,230
King George Blvd South of 72 Avenue,Monday-Friday,5:00 AM,,,332,254,586
King George Blvd South of 72 Avenue,Monday-Friday,6:00 AM,,,754,504,1258
King George Blvd South of 72 Avenue,Monday-Friday,7:00 AM,,,1147,686,1833
King George Blvd South of 72 Avenue,Monday-Friday,8:00 AM,,,1160,748,1908
King George Blvd South of 72 Avenue,Monday-Friday,9:00 AM,,,1030,758,1788
King George Blvd South of 72 Avenue,Monday-Friday,10:00 AM,,,1118,913,2031
King George Blvd South of 72 Avenue,Monday-Friday,11:00 AM,,,1133,1039,2172
King George Blvd South of 72 Avenue,Monday-Friday,12:00 PM,,,1127,1151,2278
King George Blvd South of 72 Avenue,Monday-Friday,1:00 PM,,,1138,1175,2313
King George Blvd South of 72 Avenue,Monday-Friday,2:00 PM,,,1159,1256,2415
King George Blvd South of 72 Avenue,Monday-Friday,3:00 PM,,,1164,1358,2522
King George Blvd South of 72 Avenue,Monday-Friday,4:00 PM,,,1186,1511,2697
King George Blvd South of 72 Avenue,Monday-Friday,5:00 PM,,,1129,1418,2547
King George Blvd South of 72 Avenue,Monday-Friday,6:00 PM,,,1017,1118,2135
King George Blvd South of 72 Avenue,Monday-Friday,7:00 PM,,,848,979,1827
King George Blvd South of 72 Avenue,Monday-Friday,8:00 PM,,,631,812,1443
King George Blvd South of 72 Avenue,Monday-Friday,9:00 PM,,,530,632,1162
King George Blvd South of 72 Avenue,Monday-Friday,10:00 PM,,,388,465,853
King George Blvd South of 72 Avenue,Monday-Friday,11:00 PM,,,247,289,536
Pattullo Bridge,Monday-Friday,12:00 AM,,,623,275,898
Pattullo Bridge,Monday-Friday,1:00 AM,,,348,162,510
Pattullo Bridge,Monday-Friday,2:00 AM,,,237,103,340
Pattullo Bridge,Monday-Friday,3:00 AM,,,192,125,317
Pattullo Bridge,Monday-Friday,4:00 AM,,,252,299,551
Pattullo Bridge,Monday-Friday,5:00 AM,,,625,1089,1714
Pattullo Bridge,Monday-Friday,6:00 AM,,,1568,2023,3591
Pattullo Bridge,Monday-Friday,7:00 AM,,,2033,1888,3921
Pattullo Bridge,Monday-Friday,8:00 AM,,,1913,1627,3540
Pattullo Bridge,Monday-Friday,9:00 AM,,,1621,1525,3146
Pattullo Bridge,Monday-Friday,10:00 AM,,,1617,1428,3045
Pattullo Bridge,Monday-Friday,11:00 AM,,,1670,1354,3024
Pattullo Bridge,Monday-Friday,12:00 PM,,,1874,1430,3304
Pattullo Bridge,Monday-Friday,1:00 PM,,,2001,1417,3418
Pattullo Bridge,Monday-Friday,2:00 PM,,,2471,1557,4028
Pattullo Bridge,Monday-Friday,3:00 PM,,,2838,1709,4547
Pattullo Bridge,Monday-Friday,4:00 PM,,,3067,1860,4927
Pattullo Bridge,Monday-Friday,5:00 PM,,,3026,1688,4714
Pattullo Bridge,Monday-Friday,6:00 PM,,,2603,1299,3902
Pattullo Bridge,Monday-Friday,7:00 PM,,,2054,1030,3084
Pattullo Bridge,Monday-Friday,8:00 PM,,,1668,801,2469
Pattullo Bridge,Monday-Friday,9:00 PM,,,1622,829,2451
Pattullo Bridge,Monday-Friday,10:00 PM,,,1350,700,2050
Pattullo Bridge,Monday-Friday,11:00 PM,,,1105,450,1555
Scott Rd North of 72 Avenue,Monday-Friday,12:00 AM,,,128,106,234
Scott Rd North of 72 Avenue,Monday-Friday,1:00 AM,,,78,66,144
Scott Rd North of 72 Avenue,Monday-Friday,2:00 AM,,,44,46,90
Scott Rd North of 72 Avenue,Monday-Friday,3:00 AM,,,38,40,78
Scott Rd North of 72 Avenue,Monday-Friday,4:00 AM,,,76,64,140
Scott Rd North of 72 Avenue,Monday-Friday,5:00 AM,,,182,188,370
Scott Rd North of 72 Avenue,Monday-Friday,6:00 AM,,,371,367,738
Scott Rd North of 72 Avenue,Monday-Friday,7:00 AM,,,562,494,1056
Scott Rd North of 72 Avenue,Monday-Friday,8:00 AM,,,686,572,1258
Scott Rd North of 72 Avenue,Monday-Friday,9:00 AM,,,724,643,1367
Scott Rd North of 72 Avenue,Monday-Friday,10:00 AM,,,822,732,1554
Scott Rd North of 72 Avenue,Monday-Friday,11:00 AM,,,923,878,1801
Scott Rd North of 72 Avenue,Monday-Friday,12:00 PM,,,964,947,1911
Scott Rd North of 72 Avenue,Monday-Friday,1:00 PM,,,991,948,1939
Scott Rd North of 72 Avenue,Monday-Friday,2:00 PM,,,989,963,1952
Scott Rd North of 72 Avenue,Monday-Friday,3:00 PM,,,1039,990,2029
Scott Rd North of 72 Avenue,Monday-Friday,4:00 PM,,,1029,1030,2059
Scott Rd North of 72 Avenue,Monday-Friday,5:00 PM,,,1019,1022,2041
Scott Rd North of 72 Avenue,Monday-Friday,6:00 PM,,,922,937,1859
Scott Rd North of 72 Avenue,Monday-Friday,7:00 PM,,,798,815,1613
Scott Rd North of 72 Avenue,Monday-Friday,8:00 PM,,,649,693,1342
Scott Rd North of 72 Avenue,Monday-Friday,9:00 PM,,,546,546,1092
Scott Rd North of 72 Avenue,Monday-Friday,10:00 PM,,,337,372,709
Scott Rd North of 72 Avenue,Monday-Friday,11:00 PM,,,196,211,407
