Intersection,Hourly_Average,Time,Eastbound,Westbound,Northbound,Southbound,Total
72 Avenue West of 123 Street,Monday-Friday,4:00 AM,162,625,,,787
72 Avenue West of 123 Street,Monday-Friday,5:00 AM,342,676,,,1018
72 Avenue West of 123 Street,Monday-Friday,6:00 AM,567,632,,,1199
72 Avenue West of 123 Street,Monday-Friday,7:00 AM,622,758,,,1380
72 Avenue West of 123 Street,Monday-Friday,8:00 AM,685,759,,,1444
72 Avenue West of 123 Street,Monday-Friday,9:00 AM,688,792,,,1480
72 Avenue West of 123 Street,Monday-Friday,10:00 AM,805,920,,,1725
72 Avenue West of 123 Street,Monday-Friday,11:00 AM,921,928,,,1849
72 Avenue West of 123 Street,Monday-Friday,12:00 PM,965,917,,,1882
72 Avenue West of 123 Street,Monday-Friday,1:00 PM,1018,960,,,1978
72 Avenue West of 123 Street,Monday-Friday,2:00 PM,1079,1046,,,2125
72 Avenue West of 123 Street,Monday-Friday,3:00 PM,1042,985,,,2027
72 Avenue West of 123 Street,Monday-Friday,4:00 PM,1087,929,,,2016
72 Avenue West of 123 Street,Monday-Friday,5:00 PM,1045,920,,,1965
72 Avenue West of 123 Street,Monday-Friday,6:00 PM,856,711,,,1567
72 Avenue West of 123 Street,Monday-Friday,7:00 PM,684,532,,,1216
72 Avenue West of 123 Street,Monday-Friday,8:00 PM,583,501,,,1084
72 Avenue West of 123 Street,Monday-Friday,9:00 PM,394,267,,,661
72 Avenue West of 123 Street,Monday-Friday,10:00 PM,314,136,,,450
72 Avenue West of 123 Street,Monday-Friday,11:00 PM,203,71,,,274
152 Street South of 70 Avenue,Monday-Friday,12:00 AM,,,98,108,206
152 Street South of 70 Avenue,Monday-Friday,1:00 AM,,,58,54,112
152 Street South of 70 Avenue,Monday-Friday,2:00 AM,,,36,39,75
152 Street South of 70 Avenue,Monday-Friday,3:00 AM,,,31,44,75
152 Street South of 70 Avenue,Monday-Friday,4:00 AM,,,55,81,136
152 Street South of 70 Avenue,Monday-Friday,5:00 AM,,,172,235,407
152 Street South of 70 Avenue,Monday-Friday,6:00 AM,,,511,648,1159
152 Street South of 70 Avenue,Monday-Friday,7:00 AM,,,892,919,1811
152 Street South of 70 Avenue,Monday-Friday,8:00 AM,,,967,1034,2001
152 Street South of 70 Avenue,Monday-Friday,9:00 AM,,,756,795,1551
152 Street South of 70 Avenue,Monday-Friday,10:00 AM,,,747,763,1510
152 Street South of 70 Avenue,Monday-Friday,11:00 AM,,,782,775,1557
152 Street South of 70 Avenue,Monday-Friday,12:00 PM,,,853,849,1702
152 Street South of 70 Avenue,Monday-Friday,1:00 PM,,,848,895,1743
152 Street South of 70 Avenue,Monday-Friday,2:00 PM,,,1006,1028,2034
152 Street South of 70 Avenue,Monday-Friday,3:00 PM,,,1108,1130,2238
152 Street South of 70 Avenue,Monday-Friday,4:00 PM,,,1170,1162,2332
152 Street South of 70 Avenue,Monday-Friday,5:00 PM,,,1174,1203,2377
152 Street South of 70 Avenue,Monday-Friday,6:00 PM,,,973,1055,2028
152 Street South of 70 Avenue,Monday-Friday,7:00 PM,,,799,868,1667
152 Street South of 70 Avenue,Monday-Friday,8:00 PM,,,681,646,1327
152 Street South of 70 Avenue,Monday-Friday,9:00 PM,,,572,526,1098
152 Street South of 70 Avenue,Monday-Friday,10:00 PM,,,352,360,712
152 Street South of 70 Avenue,Monday-Friday,11:00 PM,,,243,213,456
Fraser Hwy East of 188 St,Monday-Friday,12:00 AM,60,94,,,154
Fraser Hwy East of 188 St,Monday-Friday,1:00 AM,32,51,,,83
Fraser Hwy East of 188 St,Monday-Friday,2:00 AM,24,33,,,57
Fraser Hwy East of 188 St,Monday-Friday,3:00 AM,29,33,,,62
Fraser Hwy East of 188 St,Monday-Friday,4:00 AM,85,73,,,158
Fraser Hwy East of 188 St,Monday-Friday,5:00 AM,199,246,,,445
Fraser Hwy East of 188 St,Monday-Friday,6:00 AM,446,533,,,979
Fraser Hwy East of 188 St,Monday-Friday,7:00 AM,667,748,,,1415
Fraser Hwy East of 188 St,Monday-Friday,8:00 AM,786,612,,,1398
Fraser Hwy East of 188 St,Monday-Friday,9:00 AM,728,578,,,1306
Fraser Hwy East of 188 St,Monday-Friday,10:00 AM,734,640,,,1374
Fraser Hwy East of 188 St,Monday-Friday,11:00 AM,814,788,,,1602
Fraser Hwy East of 188 St,Monday-Friday,12:00 PM,828,842,,,1670
Fraser Hwy East of 188 St,Monday-Friday,1:00 PM,804,930,,,1734
Fraser Hwy East of 188 St,Monday-Friday,2:00 PM,868,1015,,,1883
Fraser Hwy East of 188 St,Monday-Friday,3:00 PM,930,1143,,,2073
Fraser Hwy East of 188 St,Monday-Friday,4:00 PM,971,1223,,,2194
Fraser Hwy East of 188 St,Monday-Friday,5:00 PM,905,1140,,,2045
Fraser Hwy East of 188 St,Monday-Friday,6:00 PM,738,880,,,1618
Fraser Hwy East of 188 St,Monday-Friday,7:00 PM,584,758,,,1342
Fraser Hwy East of 188 St,Monday-Friday,8:00 PM,375,650,,,1025
Fraser Hwy East of 188 St,Monday-Friday,9:00 PM,296,513,,,809
Fraser Hwy East of 188 St,Monday-Friday,10:00 PM,199,306,,,505
Fraser Hwy East of 188 St,Monday-Friday,11:00 PM,117,191,,,308
King George Blvd South of 72 Avenue,Monday-Friday,12:00 AM,,,114,142,256
King George Blvd South of 72 Avenue,Monday-Friday,1:00 AM,,,74,89,163
King George Blvd South of 72 Avenue,Monday-Friday,2:00 AM,,,56,66,122
King George Blvd South of 72 Avenue,Monday-Friday,3:00 AM,,,56,69,125
King George Blvd South of 72 Avenue,Monday-Friday,4:00 AM,,,131,103,234
King George Blvd South of 72 Avenue,Monday-Friday,5:00 AM,,,327,243,570
King George Blvd South of 72 Avenue,Monday-Friday,6:00 AM,,,764,493,1257
King George Blvd South of 72 Avenue,Monday-Friday,7:00 AM,,,1213,686,1899
King George Blvd South of 72 Avenue,Monday-Friday,8:00 AM,,,1263,814,2077
King George Blvd South of 72 Avenue,Monday-Friday,9:00 AM,,,1079,764,1843
King George Blvd South of 72 Avenue,Monday-Friday,10:00 AM,,,1098,905,2003
King George Blvd South of 72 Avenue,Monday-Friday,11:00 AM,,,1131,1054,2185
King George Blvd South of 72 Avenue,Monday-Friday,12:00 PM,,,1149,1159,2308
King George Blvd South of 72 Avenue,Monday-Friday,1:00 PM,,,1102,1225,2327
King George Blvd South of 72 Avenue,Monday-Friday,2:00 PM,,,1104,1306,2410
King George Blvd South of 72 Avenue,Monday-Friday,3:00 PM,,,1200,1387,2587
King George Blvd South of 72 Avenue,Monday-Friday,4:00 PM,,,1200,1509,2709
King George Blvd South of 72 Avenue,Monday-Friday,5:00 PM,,,1158,1412,2570
King George Blvd South of 72 Avenue,Monday-Friday,6:00 PM,,,1043,1144,2187
King George Blvd South of 72 Avenue,Monday-Friday,7:00 PM,,,820,1010,1830
King George Blvd South of 72 Avenue,Monday-Friday,8:00 PM,,,583,780,1363
King George Blvd South of 72 Avenue,Monday-Friday,9:00 PM,,,444,584,1028
King George Blvd South of 72 Avenue,Monday-Friday,10:00 PM,,,326,405,731
King George Blvd South of 72 Avenue,Monday-Friday,11:00 PM,,,208,264,472
Scott Rd North of 72 Avenue,Monday-Friday,12:00 AM,,,94,85,179
Scott Rd North of 72 Avenue,Monday-Friday,1:00 AM,,,61,54,115
Scott Rd North of 72 Avenue,Monday-Friday,2:00 AM,,,37,37,74
Scott Rd North of 72 Avenue,Monday-Friday,3:00 AM,,,38,34,72
Scott Rd North of 72 Avenue,Monday-Friday,4:00 AM,,,69,60,129
Scott Rd North of 72 Avenue,Monday-Friday,5:00 AM,,,175,174,349
Scott Rd North of 72 Avenue,Monday-Friday,6:00 AM,,,396,378,774
Scott Rd North of 72 Avenue,Monday-Friday,7:00 AM,,,708,619,1327
Scott Rd North of 72 Avenue,Monday-Friday,8:00 AM,,,940,724,1664
Scott Rd North of 72 Avenue,Monday-Friday,9:00 AM,,,778,681,1459
Scott Rd North of 72 Avenue,Monday-Friday,10:00 AM,,,841,752,1593
Scott Rd North of 72 Avenue,Monday-Friday,11:00 AM,,,898,838,1736
Scott Rd North of 72 Avenue,Monday-Friday,12:00 PM,,,973,915,1888
Scott Rd North of 72 Avenue,Monday-Friday,1:00 PM,,,982,950,1932
Scott Rd North of 72 Avenue,Monday-Friday,2:00 PM,,,1014,1023,2037
Scott Rd North of 72 Avenue,Monday-Friday,3:00 PM,,,1066,1044,2110
Scott Rd North of 72 Avenue,Monday-Friday,4:00 PM,,,1064,1020,2084
Scott Rd North of 72 Avenue,Monday-Friday,5:00 PM,,,1011,1023,2034
Scott Rd North of 72 Avenue,Monday-Friday,6:00 PM,,,929,933,1862
Scott Rd North of 72 Avenue,Monday-Friday,7:00 PM,,,793,834,1627
Scott Rd North of 72 Avenue,Monday-Friday,8:00 PM,,,586,629,1215
Scott Rd North of 72 Avenue,Monday-Friday,9:00 PM,,,463,472,935
Scott Rd North of 72 Avenue,Monday-Friday,10:00 PM,,,290,316,606
Scott Rd North of 72 Avenue,Monday-Friday,11:00 PM,,,167,188,355
