Intersection,Hourly_Average,Time,Eastbound,Westbound,Northbound,Southbound,Total
Scott Road North of 72 Avenue,Monday-Friday,4:00 PM,,,1116,1077,2193
Scott Road North of 72 Avenue,Monday-Friday,5:00 PM,,,1038,1026,2064
Scott Road North of 72 Avenue,Monday-Friday,6:00 PM,,,914,944,1859
Scott Road North of 72 Avenue,Monday-Friday,7:00 PM,,,798,823,1621
Scott Road North of 72 Avenue,Monday-Friday,8:00 PM,,,654,680,1334
Scott Road North of 72 Avenue,Monday-Friday,9:00 PM,,,509,502,1012
Scott Road North of 72 Avenue,Monday-Friday,10:00 PM,,,326,339,664
Scott Road North of 72 Avenue,Monday-Friday,11:00 PM,,,192,192,384
Scott Road North of 72 Avenue,Saturday-Sunday,12:00 AM,,,181,148,328
Scott Road North of 72 Avenue,Saturday-Sunday,1:00 AM,,,101,99,200
Scott Road North of 72 Avenue,Saturday-Sunday,2:00 AM,,,74,70,144
Scott Road North of 72 Avenue,Saturday-Sunday,3:00 AM,,,55,59,115
Scott Road North of 72 Avenue,Saturday-Sunday,4:00 AM,,,63,60,122
Scott Road North of 72 Avenue,Saturday-Sunday,5:00 AM,,,85,115,200
Scott Road North of 72 Avenue,Saturday-Sunday,6:00 AM,,,135,189,324
Scott Road North of 72 Avenue,Saturday-Sunday,7:00 AM,,,241,250,490
Scott Road North of 72 Avenue,Saturday-Sunday,8:00 AM,,,373,384,757
Scott Road North of 72 Avenue,Saturday-Sunday,9:00 AM,,,581,577,1158
Scott Road North of 72 Avenue,Saturday-Sunday,10:00 AM,,,772,723,1495
Scott Road North of 72 Avenue,Saturday-Sunday,11:00 AM,,,875,834,1709
Scott Road North of 72 Avenue,Saturday-Sunday,12:00 PM,,,929,913,1842
Scott Road North of 72 Avenue,Saturday-Sunday,1:00 PM,,,955,919,1874
Scott Road North of 72 Avenue,Saturday-Sunday,2:00 PM,,,919,924,1844
Scott Road North of 72 Avenue,Saturday-Sunday,3:00 PM,,,948,912,1860
Scott Road North of 72 Avenue,Saturday-Sunday,4:00 PM,,,886,861,1746
Scott Road North of 72 Avenue,Saturday-Sunday,5:00 PM,,,815,782,1597
Scott Road North of 72 Avenue,Saturday-Sunday,6:00 PM,,,728,691,1419
Scott Road North of 72 Avenue,Saturday-Sunday,7:00 PM,,,651,644,1295
Scott Road North of 72 Avenue,Saturday-Sunday,8:00 PM,,,552,531,1083
Scott Road North of 72 Avenue,Saturday-Sunday,9:00 PM,,,475,434,909
Scott Road North of 72 Avenue,Saturday-Sunday,10:00 PM,,,314,313,626
Scott Road North of 72 Avenue,Saturday-Sunday,11:00 PM,,,211,217,429
