Intersection,Hourly_Average,Time,Eastbound,Westbound,Northbound,Southbound,Total
Patullo Bridge,Saturday-Sunday,1:00 AM,,,451,277,728
Patullo Bridge,Saturday-Sunday,2:00 AM,,,330,193,523
Patullo Bridge,Saturday-Sunday,3:00 AM,,,246,161,407
Patullo Bridge,Saturday-Sunday,4:00 AM,,,243,187,430
Patullo Bridge,Saturday-Sunday,5:00 AM,,,254,369,623
Patullo Bridge,Saturday-Sunday,6:00 AM,,,436,728,1164
Patullo Bridge,Saturday-Sunday,7:00 AM,,,629,798,1427
Patullo Bridge,Saturday-Sunday,8:00 AM,,,720,1081,1801
Patullo Bridge,Saturday-Sunday,9:00 AM,,,1057,1415,2472
Patullo Bridge,Saturday-Sunday,10:00 AM,,,1245,1560,2805
Patullo Bridge,Saturday-Sunday,11:00 AM,,,1463,1637,3100
Patullo Bridge,Saturday-Sunday,12:00 PM,,,1646,1791,3437
Patullo Bridge,Saturday-Sunday,1:00 PM,,,1833,1886,3719
Patullo Bridge,Saturday-Sunday,2:00 PM,,,1700,1701,3401
Patullo Bridge,Saturday-Sunday,3:00 PM,,,1959,1815,3774
Patullo Bridge,Saturday-Sunday,4:00 PM,,,1968,1819,3787
Patullo Bridge,Saturday-Sunday,5:00 PM,,,1847,1769,3616
Patullo Bridge,Saturday-Sunday,6:00 PM,,,1639,1506,3145
Patullo Bridge,Saturday-Sunday,7:00 PM,,,1303,1118,2421
Patullo Bridge,Saturday-Sunday,8:00 PM,,,1013,899,1912
Patullo Bridge,Saturday-Sunday,9:00 PM,,,941,845,1786
Patullo Bridge,Saturday-Sunday,10:00 PM,,,960,892,1852
Patullo Bridge,Saturday-Sunday,11:00 PM,,,822,634,1456
Scott Road North of 72 Avenue,Monday-Friday,12:00 AM,,,93,80,173
Scott Road North of 72 Avenue,Monday-Friday,1:00 AM,,,53,50,103
Scott Road North of 72 Avenue,Monday-Friday,2:00 AM,,,44,42,86
Scott Road North of 72 Avenue,Monday-Friday,3:00 AM,,,35,44,79
Scott Road North of 72 Avenue,Monday-Friday,4:00 AM,,,79,69,148
Scott Road North of 72 Avenue,Monday-Friday,5:00 AM,,,235,209,444
Scott Road North of 72 Avenue,Monday-Friday,6:00 AM,,,417,526,943
Scott Road North of 72 Avenue,Monday-Friday,7:00 AM,,,774,783,1557
Scott Road North of 72 Avenue,Monday-Friday,8:00 AM,,,993,780,1773
Scott Road North of 72 Avenue,Monday-Friday,9:00 AM,,,779,720,1499
Scott Road North of 72 Avenue,Monday-Friday,10:00 AM,,,830,805,1635
Scott Road North of 72 Avenue,Monday-Friday,11:00 AM,,,940,917,1857
Scott Road North of 72 Avenue,Monday-Friday,12:00 PM,,,981,948,1929
Scott Road North of 72 Avenue,Monday-Friday,1:00 PM,,,998,998,1996
Scott Road North of 72 Avenue,Monday-Friday,2:00 PM,,,1063,1050,2113
Scott Road North of 72 Avenue,Monday-Friday,3:00 PM,,,1122,1049,2171
Scott Road North of 72 Avenue,Monday-Friday,4:00 PM,,,1091,1086,2177
Scott Road North of 72 Avenue,Monday-Friday,5:00 PM,,,1026,1046,2072
Scott Road North of 72 Avenue,Monday-Friday,6:00 PM,,,871,907,1778
Scott Road North of 72 Avenue,Monday-Friday,7:00 PM,,,649,686,1335
Scott Road North of 72 Avenue,Monday-Friday,8:00 PM,,,495,538,1033
Scott Road North of 72 Avenue,Monday-Friday,9:00 PM,,,394,423,817
Scott Road North of 72 Avenue,Monday-Friday,10:00 PM,,,259,278,537
Scott Road North of 72 Avenue,Monday-Friday,11:00 PM,,,163,163,326
Scott Road North of 72 Avenue,Saturday-Sunday,12:00 AM,,,180,151,331
Scott Road North of 72 Avenue,Saturday-Sunday,1:00 AM,,,108,100,208
Scott Road North of 72 Avenue,Saturday-Sunday,2:00 AM,,,71,65,136
Scott Road North of 72 Avenue,Saturday-Sunday,3:00 AM,,,49,58,107
Scott Road North of 72 Avenue,Saturday-Sunday,4:00 AM,,,59,57,116
Scott Road North of 72 Avenue,Saturday-Sunday,5:00 AM,,,85,86,171
Scott Road North of 72 Avenue,Saturday-Sunday,6:00 AM,,,125,168,293
Scott Road North of 72 Avenue,Saturday-Sunday,7:00 AM,,,249,250,499
Scott Road North of 72 Avenue,Saturday-Sunday,8:00 AM,,,429,394,823
Scott Road North of 72 Avenue,Saturday-Sunday,9:00 AM,,,654,624,1278
Scott Road North of 72 Avenue,Saturday-Sunday,10:00 AM,,,838,801,1639
Scott Road North of 72 Avenue,Saturday-Sunday,11:00 AM,,,975,935,1910
Scott Road North of 72 Avenue,Saturday-Sunday,12:00 PM,,,1025,980,2005
Scott Road North of 72 Avenue,Saturday-Sunday,1:00 PM,,,1056,1017,2073
Scott Road North of 72 Avenue,Saturday-Sunday,2:00 PM,,,1034,997,2031
Scott Road North of 72 Avenue,Saturday-Sunday,3:00 PM,,,1023,983,2006
Scott Road North of 72 Avenue,Saturday-Sunday,4:00 PM,,,983,952,1935
Scott Road North of 72 Avenue,Saturday-Sunday,5:00 PM,,,848,867,1715
Scott Road North of 72 Avenue,Saturday-Sunday,6:00 PM,,,718,711,1429
Scott Road North of 72 Avenue,Saturday-Sunday,7:00 PM,,,566,567,1133
Scott Road North of 72 Avenue,Saturday-Sunday,8:00 PM,,,412,428,840
Scott Road North of 72 Avenue,Saturday-Sunday,9:00 PM,,,356,345,701
Scott Road North of 72 Avenue,Saturday-Sunday,10:00 PM,,,286,278,564
Scott Road North of 72 Avenue,Saturday-Sunday,11:00 PM,,,182,184,366
