Intersection,Hourly_Average,Time,Eastbound,Westbound,Northbound,Southbound,Total
Scott Road and 72 Avenue,Monday-Friday,8:00 PM,,,478,534,1012
Scott Road and 72 Avenue,Monday-Friday,9:00 PM,,,384,421,805
Scott Road and 72 Avenue,Monday-Friday,10:00 PM,,,259,275,534
Scott Road and 72 Avenue,Monday-Friday,11:00 PM,,,159,160,319
Scott Road and 72 Avenue,Saturday-Sunday,12:00 AM,,,153,140,293
Scott Road and 72 Avenue,Saturday-Sunday,1:00 AM,,,86,89,175
Scott Road and 72 Avenue,Saturday-Sunday,2:00 AM,,,63,63,126
Scott Road and 72 Avenue,Saturday-Sunday,3:00 AM,,,47,53,100
Scott Road and 72 Avenue,Saturday-Sunday,4:00 AM,,,56,49,105
Scott Road and 72 Avenue,Saturday-Sunday,5:00 AM,,,74,82,156
Scott Road and 72 Avenue,Saturday-Sunday,6:00 AM,,,115,138,253
Scott Road and 72 Avenue,Saturday-Sunday,7:00 AM,,,223,208,431
Scott Road and 72 Avenue,Saturday-Sunday,8:00 AM,,,398,366,764
Scott Road and 72 Avenue,Saturday-Sunday,9:00 AM,,,568,539,1107
Scott Road and 72 Avenue,Saturday-Sunday,10:00 AM,,,761,701,1462
Scott Road and 72 Avenue,Saturday-Sunday,11:00 AM,,,889,827,1716
Scott Road and 72 Avenue,Saturday-Sunday,12:00 PM,,,986,939,1925
Scott Road and 72 Avenue,Saturday-Sunday,1:00 PM,,,1006,970,1976
Scott Road and 72 Avenue,Saturday-Sunday,2:00 PM,,,976,945,1921
Scott Road and 72 Avenue,Saturday-Sunday,3:00 PM,,,958,924,1882
Scott Road and 72 Avenue,Saturday-Sunday,4:00 PM,,,906,895,1801
Scott Road and 72 Avenue,Saturday-Sunday,5:00 PM,,,809,803,1612
Scott Road and 72 Avenue,Saturday-Sunday,6:00 PM,,,671,695,1366
Scott Road and 72 Avenue,Saturday-Sunday,7:00 PM,,,518,528,1046
Scott Road and 72 Avenue,Saturday-Sunday,8:00 PM,,,418,436,854
Scott Road and 72 Avenue,Saturday-Sunday,9:00 PM,,,358,343,701
Scott Road and 72 Avenue,Saturday-Sunday,10:00 PM,,,267,253,520
Scott Road and 72 Avenue,Saturday-Sunday,11:00 PM,,,177,166,343
