Intersection,Hourly_Average,Time,Eastbound,Westbound,Northbound,Southbound,Total
88 Avenue West of 123 Street,Saturday-Sunday,3:00 PM,1024,1021,,,2045
88 Avenue West of 123 Street,Saturday-Sunday,4:00 PM,1034,970,,,2004
88 Avenue West of 123 Street,Saturday-Sunday,5:00 PM,947,968,,,1915
88 Avenue West of 123 Street,Saturday-Sunday,6:00 PM,944,878,,,1822
88 Avenue West of 123 Street,Saturday-Sunday,7:00 PM,773,807,,,1580
88 Avenue West of 123 Street,Saturday-Sunday,8:00 PM,652,661,,,1314
88 Avenue West of 123 Street,Saturday-Sunday,9:00 PM,572,559,,,1131
88 Avenue West of 123 Street,Saturday-Sunday,10:00 PM,473,411,,,884
88 Avenue West of 123 Street,Saturday-Sunday,11:00 PM,377,254,,,631
96 Avenue East of 130 Street,Saturday-Sunday,12:00 AM,182,166,,,348
96 Avenue East of 130 Street,Saturday-Sunday,1:00 AM,129,117,,,246
96 Avenue East of 130 Street,Saturday-Sunday,2:00 AM,90,79,,,168
96 Avenue East of 130 Street,Saturday-Sunday,3:00 AM,66,66,,,132
96 Avenue East of 130 Street,Saturday-Sunday,4:00 AM,62,63,,,125
96 Avenue East of 130 Street,Saturday-Sunday,5:00 AM,82,99,,,182
96 Avenue East of 130 Street,Saturday-Sunday,6:00 AM,197,144,,,341
96 Avenue East of 130 Street,Saturday-Sunday,7:00 AM,244,239,,,483
96 Avenue East of 130 Street,Saturday-Sunday,8:00 AM,369,297,,,666
96 Avenue East of 130 Street,Saturday-Sunday,9:00 AM,493,448,,,941
96 Avenue East of 130 Street,Saturday-Sunday,10:00 AM,586,543,,,1129
96 Avenue East of 130 Street,Saturday-Sunday,11:00 AM,654,595,,,1249
96 Avenue East of 130 Street,Saturday-Sunday,12:00 PM,729,673,,,1401
96 Avenue East of 130 Street,Saturday-Sunday,1:00 PM,770,737,,,1507
96 Avenue East of 130 Street,Saturday-Sunday,2:00 PM,773,744,,,1516
96 Avenue East of 130 Street,Saturday-Sunday,3:00 PM,754,762,,,1516
96 Avenue East of 130 Street,Saturday-Sunday,4:00 PM,726,757,,,1484
96 Avenue East of 130 Street,Saturday-Sunday,5:00 PM,696,746,,,1442
96 Avenue East of 130 Street,Saturday-Sunday,6:00 PM,655,716,,,1371
96 Avenue East of 130 Street,Saturday-Sunday,7:00 PM,574,613,,,1187
96 Avenue East of 130 Street,Saturday-Sunday,8:00 PM,455,480,,,936
96 Avenue East of 130 Street,Saturday-Sunday,9:00 PM,372,379,,,751
96 Avenue East of 130 Street,Saturday-Sunday,10:00 PM,315,277,,,592
96 Avenue East of 130 Street,Saturday-Sunday,11:00 PM,216,215,,,431
